trip_id,driver_id,passenger_count,city,pickup_location,dropoff_location,distance_km,duration_minutes,fare,tip,total_amount,payment_method,vehicle_type,driver_rating,status,timestamp
8ac985d6,DRV-1458,3,Miami,Downtown,South Beach,32.04,100,88.67,0.0,88.67,Corporate Account,Electric,4.99,Completed,2025-11-17 16:54:27.203964
14467403,DRV-7507,4,San Francisco,Mission District,Downtown,18.15,61,51.16,4.48,55.64,Cash,SUV,4.75,Completed,2025-11-17 16:54:26.411148
182c8a4f,DRV-7878,1,San Francisco,Marina,Fisherman's Wharf,31.25,133,73.57,6.07,79.64,Digital Wallet,SUV,4.6,Cancelled,2025-11-17 16:54:25.546690
899c7e34,DRV-8031,1,New York,Manhattan,Bronx,18.7,58,56.42,2.32,58.74,Corporate Account,Electric,4.8,In Progress,2025-11-17 16:54:23.858359
fe096e98,DRV-5584,4,Los Angeles,Beverly Hills,Santa Monica,2.97,10,11.49,2.87,14.36,Credit Card,Comfort,4.97,Completed,2025-11-17 16:54:22.746664
5c2b3b57,DRV-7067,1,Los Angeles,Downtown,Santa Monica,34.77,152,60.87,8.22,69.09,Credit Card,SUV,4.6,Completed,2025-11-17 16:54:21.701974
ad9a60e8,DRV-6125,4,Chicago,Lincoln Park,River North,34.84,139,58.72,4.11,62.83,Corporate Account,Electric,4.93,Cancelled,2025-11-17 16:54:19.891551
337cf3e9,DRV-7645,1,Miami,MIA Airport,Wynwood,15.57,57,32.01,0.0,32.01,Debit Card,Comfort,4.86,Cancelled,2025-11-17 16:54:19.004922
4ecb73ce,DRV-3886,1,Los Angeles,Venice Beach,Downtown,5.86,25,15.97,8.91,24.88,Cash,Electric,4.92,Cancelled,2025-11-17 16:54:17.356578
edd83576,DRV-6908,1,Miami,Wynwood,MIA Airport,16.59,44,41.03,5.86,46.89,Digital Wallet,Comfort,4.64,In Progress,2025-11-17 16:54:15.817906
15da6f9f,DRV-5937,1,Chicago,O'Hare Airport,Lincoln Park,2.13,8,10.46,0.0,10.46,Digital Wallet,Comfort,4.83,Completed,2025-11-17 16:54:13.984627
9f845d03,DRV-5016,1,Chicago,Lincoln Park,O'Hare Airport,7.69,22,25.49,0.0,25.49,Debit Card,Economy,4.53,Completed,2025-11-17 16:54:13.433540
1e3fd28a,DRV-4832,3,New York,Manhattan,LaGuardia Airport,11.22,41,37.92,0.0,37.92,Credit Card,Comfort,4.94,In Progress,2025-11-17 16:54:12.093381
ed5c2a82,DRV-7237,1,San Francisco,Downtown,Financial District,27.17,88,70.59,6.81,77.4,Digital Wallet,Premium,4.83,Completed,2025-11-17 16:54:11.515471
2651b785,DRV-8250,2,New York,Brooklyn,Queens,14.05,36,26.67,0.0,26.67,Credit Card,Premium,4.98,Completed,2025-11-17 16:54:09.934101
b2e7c51e,DRV-8975,4,San Francisco,Mission District,Fisherman's Wharf,34.51,125,60.92,8.59,69.51,Cash,Electric,4.78,Cancelled,2025-11-17 16:54:08.654430
ab49264f,DRV-1481,4,Los Angeles,Venice Beach,Santa Monica,24.83,70,53.5,2.54,56.04,Cash,Electric,4.52,Completed,2025-11-17 16:54:07.789011
645aca2a,DRV-2369,1,New York,Manhattan,Staten Island,25.08,100,70.98,8.85,79.83,Digital Wallet,Economy,5.0,Completed,2025-11-17 16:54:05.826221
5ed3275c,DRV-6398,4,Los Angeles,Beverly Hills,Downtown,26.85,107,76.85,0.0,76.85,Debit Card,Economy,4.71,Completed,2025-11-17 16:54:04.561901
bcc93960,DRV-4791,4,New York,Staten Island,Bronx,6.83,29,19.21,5.28,24.49,Cash,Comfort,4.83,Completed,2025-11-17 16:54:02.617711
67c21f55,DRV-9593,3,Chicago,Lincoln Park,Loop,4.19,18,29.7,5.94,35.64,Debit Card,Premium,4.91,Cancelled,2025-11-17 16:54:01.251167
706d0772,DRV-6872,1,Miami,Brickell,MIA Airport,30.46,111,146.88,6.73,153.61,Credit Card,SUV,4.61,Cancelled,2025-11-17 16:53:59.567945
0d7db3b1,DRV-6107,2,San Francisco,Mission District,SFO Airport,25.17,69,73.02,6.94,79.96,Credit Card,Electric,4.54,Cancelled,2025-11-17 16:53:57.847866
6ba986e1,DRV-3328,3,Miami,Wynwood,Downtown,9.21,24,20.95,8.51,29.46,Digital Wallet,SUV,4.57,In Progress,2025-11-17 16:53:57.257134
63cbaf7a,DRV-5581,1,Miami,MIA Airport,Downtown,4.34,18,11.59,0.0,11.59,Credit Card,Economy,4.6,Completed,2025-11-17 16:53:55.466989
dab1cc6b,DRV-3903,1,Los Angeles,Hollywood,Beverly Hills,26.46,114,53.41,3.88,57.29,Corporate Account,Electric,4.7,Cancelled,2025-11-17 16:53:53.800146
c6e039f7,DRV-9754,4,San Francisco,Marina,Mission District,3.78,10,15.04,0.0,15.04,Credit Card,Comfort,4.68,In Progress,2025-11-17 16:53:52.451197
9a4b53df,DRV-3378,2,San Francisco,Marina,Mission District,19.91,74,42.36,9.5,51.86,Corporate Account,Premium,4.64,Cancelled,2025-11-17 16:53:51.842754
13fcb412,DRV-6547,3,San Francisco,SFO Airport,Mission District,18.14,80,35.74,0.0,35.74,Debit Card,Economy,4.57,In Progress,2025-11-17 16:53:51.255378
4a62de35,DRV-1362,4,New York,Bronx,Brooklyn,28.56,111,90.38,7.54,97.92,Corporate Account,Economy,4.66,In Progress,2025-11-17 16:53:49.492999
67783f6c,DRV-9427,3,San Francisco,Financial District,Marina,10.74,35,23.55,0.0,23.55,Cash,Comfort,4.65,Completed,2025-11-17 16:53:48.725393
40459ae3,DRV-2124,2,New York,Manhattan,Brooklyn,14.08,52,36.68,0.0,36.68,Credit Card,Economy,4.97,Cancelled,2025-11-17 16:53:47.008868
ebe9c76b,DRV-9846,2,Miami,Brickell,Downtown,28.13,115,50.26,7.56,57.82,Corporate Account,Economy,4.54,Completed,2025-11-17 16:53:45.200095
12f50b0b,DRV-6459,2,New York,Brooklyn,Queens,22.87,90,62.98,7.6,70.58,Digital Wallet,Comfort,4.56,In Progress,2025-11-17 16:53:44.023887
9cee5228,DRV-8360,2,Los Angeles,Beverly Hills,Downtown,5.22,18,13.15,6.65,19.8,Digital Wallet,Electric,4.94,In Progress,2025-11-17 16:53:43.453909
59163d5c,DRV-3624,1,Los Angeles,Santa Monica,Hollywood,24.02,100,60.91,7.26,68.17,Digital Wallet,Economy,4.77,In Progress,2025-11-17 16:53:42.322570
ad200626,DRV-9721,2,Miami,Coral Gables,Downtown,12.67,46,29.72,5.7,35.42,Cash,Electric,4.96,Cancelled,2025-11-17 16:53:41.634555
cd235565,DRV-7862,4,Miami,Downtown,MIA Airport,31.86,128,54.78,2.96,57.74,Cash,Premium,4.98,In Progress,2025-11-17 16:53:39.933717
45cd899c,DRV-8291,1,Chicago,Loop,Lincoln Park,25.26,77,51.39,6.91,58.3,Cash,Comfort,4.62,Completed,2025-11-17 16:53:39.310255
facaf7cf,DRV-6535,2,Los Angeles,Venice Beach,LAX Airport,2.64,7,9.08,4.73,13.81,Corporate Account,Economy,4.95,Completed,2025-11-17 16:53:38.056138
f93fee65,DRV-1470,4,New York,LaGuardia Airport,JFK Airport,10.32,34,46.9,7.63,54.53,Cash,Electric,4.75,Completed,2025-11-17 16:53:37.334332
c106aeca,DRV-5325,2,San Francisco,Financial District,Fisherman's Wharf,5.98,22,43.46,7.14,50.6,Corporate Account,Electric,4.51,In Progress,2025-11-17 16:53:35.675540
3deae8cd,DRV-4332,3,Chicago,Loop,Lincoln Park,31.25,117,84.31,9.07,93.38,Debit Card,Economy,4.84,In Progress,2025-11-17 16:53:34.812764
6e9ebf39,DRV-9548,2,San Francisco,Fisherman's Wharf,Downtown,21.94,64,113.41,0.0,113.41,Credit Card,Economy,4.84,Completed,2025-11-17 16:53:33.247900
6ad1eecf,DRV-5180,3,Miami,Coral Gables,Wynwood,21.69,70,83.55,0.0,83.55,Debit Card,Comfort,4.67,Cancelled,2025-11-17 16:53:32.362619
315af2e9,DRV-6455,2,Miami,Coral Gables,Wynwood,12.18,36,30.27,2.33,32.6,Corporate Account,Electric,4.75,Cancelled,2025-11-17 16:53:30.569747
8798ac3c,DRV-4535,4,Chicago,O'Hare Airport,Navy Pier,16.91,73,76.0,3.5,79.5,Debit Card,Premium,4.73,Completed,2025-11-17 16:53:28.644949
185e62ec,DRV-3211,3,Miami,Wynwood,Brickell,33.28,122,61.04,9.96,71.0,Cash,SUV,4.97,Completed,2025-11-17 16:53:27.007724
6ff7a25f,DRV-2329,1,New York,Queens,Bronx,20.12,80,41.5,4.6,46.1,Credit Card,Economy,4.66,In Progress,2025-11-17 16:53:25.031500
25dcf843,DRV-1122,3,Chicago,Loop,River North,23.44,98,70.96,2.21,73.17,Cash,Economy,4.75,Completed,2025-11-17 16:53:23.024455
fd623b03,DRV-2239,1,New York,Manhattan,Bronx,34.33,113,67.34,2.79,70.13,Corporate Account,Electric,4.85,Completed,2025-11-17 16:53:21.903791
9d00d6df,DRV-3279,4,Chicago,River North,Loop,13.15,55,44.14,9.07,53.21,Corporate Account,Comfort,4.93,Completed,2025-11-17 16:53:20.850926
35e2dd93,DRV-4593,4,Chicago,O'Hare Airport,River North,13.99,58,67.06,8.69,75.75,Corporate Account,Economy,4.64,Cancelled,2025-11-17 16:53:19.177383
ab2738ce,DRV-6627,3,Los Angeles,Santa Monica,Hollywood,2.21,6,9.98,0.0,9.98,Corporate Account,Economy,4.99,Completed,2025-11-17 16:53:18.504232
e8c0e14a,DRV-5051,3,Miami,Brickell,Coral Gables,19.69,73,55.58,5.72,61.3,Debit Card,Comfort,4.75,Cancelled,2025-11-17 16:53:17.368337
5cbf1458,DRV-2039,3,San Francisco,Marina,Mission District,11.14,41,33.22,6.75,39.97,Debit Card,Comfort,4.64,Cancelled,2025-11-17 16:53:15.647398
311e56e6,DRV-4909,2,Chicago,Navy Pier,Lincoln Park,24.27,65,47.56,7.87,55.43,Corporate Account,Premium,4.69,In Progress,2025-11-17 16:53:14.184363
79d3495c,DRV-4579,1,Los Angeles,Santa Monica,Downtown,16.28,73,39.53,6.66,46.19,Cash,Electric,4.92,Completed,2025-11-17 16:53:12.709347
08f452a6,DRV-6673,1,New York,Bronx,Manhattan,30.18,123,55.28,0.0,55.28,Digital Wallet,SUV,4.88,Completed,2025-11-17 16:53:10.744833
863477c1,DRV-1152,1,San Francisco,Mission District,Marina,22.02,75,38.68,2.71,41.39,Debit Card,Premium,4.53,Cancelled,2025-11-17 16:53:09.739741
7600b565,DRV-6249,4,New York,JFK Airport,Brooklyn,32.33,96,96.28,4.02,100.3,Debit Card,Comfort,4.99,In Progress,2025-11-17 16:53:08.650008
a89d097a,DRV-3264,4,New York,Staten Island,Queens,34.25,108,102.13,6.55,108.68,Credit Card,Comfort,4.98,In Progress,2025-11-17 16:53:07.564138
9c805dce,DRV-1454,4,Miami,Downtown,Coral Gables,31.48,127,71.64,6.39,78.03,Corporate Account,Electric,4.97,Completed,2025-11-17 16:53:07.038001
b212315e,DRV-2920,1,San Francisco,Mission District,Marina,17.51,49,35.66,4.61,40.27,Digital Wallet,Premium,4.94,Completed,2025-11-17 16:53:05.813258
a709a604,DRV-5542,1,San Francisco,Financial District,SFO Airport,21.72,79,61.02,8.47,69.49,Corporate Account,Electric,4.73,Cancelled,2025-11-17 16:53:04.830761
edafb133,DRV-9218,1,Miami,Brickell,South Beach,25.86,109,126.65,6.26,132.91,Digital Wallet,Electric,4.87,In Progress,2025-11-17 16:53:04.142720
878ced58,DRV-9300,1,Miami,Coral Gables,South Beach,7.87,25,20.54,8.69,29.23,Corporate Account,Electric,4.96,Cancelled,2025-11-17 16:53:03.342506
4c8aa48a,DRV-9601,3,Los Angeles,Santa Monica,Venice Beach,29.29,100,55.2,0.0,55.2,Corporate Account,Comfort,4.89,Completed,2025-11-17 16:53:01.441726
7be8bc54,DRV-3218,4,Miami,Brickell,South Beach,22.16,80,67.89,3.29,71.18,Cash,Electric,4.63,Cancelled,2025-11-17 16:53:00.929741
6b1e3ff6,DRV-1819,1,Chicago,River North,Wicker Park,23.24,82,55.37,4.77,60.14,Cash,Economy,4.84,Cancelled,2025-11-17 16:52:59.192449
2e2869ab,DRV-7211,4,New York,Brooklyn,LaGuardia Airport,23.84,98,114.33,2.59,116.92,Debit Card,Premium,4.96,Completed,2025-11-17 16:52:58.434884
26e079f4,DRV-4807,3,Chicago,O'Hare Airport,Loop,24.04,60,57.85,9.32,67.17,Corporate Account,Comfort,4.97,Cancelled,2025-11-17 16:52:56.905301
9963fec0,DRV-3074,4,New York,Manhattan,Staten Island,9.73,29,24.38,5.0,29.38,Debit Card,Economy,5.0,Completed,2025-11-17 16:52:55.716906
690a9096,DRV-9590,2,New York,Bronx,Staten Island,31.12,81,89.48,7.96,97.44,Cash,Electric,4.63,Cancelled,2025-11-17 16:52:54.845691
78fcff21,DRV-1504,2,New York,Queens,JFK Airport,16.74,63,37.43,0.0,37.43,Credit Card,Premium,4.87,In Progress,2025-11-17 16:52:53.004985
cbd3a5ed,DRV-7189,4,Chicago,Lincoln Park,Navy Pier,19.35,48,35.62,6.53,42.15,Credit Card,Electric,4.78,In Progress,2025-11-17 16:52:51.785322
3fa44e15,DRV-6378,3,San Francisco,Downtown,Mission District,9.6,34,23.39,7.7,31.09,Debit Card,Premium,4.55,In Progress,2025-11-17 16:52:51.112651
22f61ad4,DRV-8174,3,New York,LaGuardia Airport,JFK Airport,31.65,127,91.39,5.23,96.62,Corporate Account,Premium,4.58,Completed,2025-11-17 16:52:50.439655
1d4e2f79,DRV-9275,4,San Francisco,Marina,Fisherman's Wharf,5.77,16,20.37,5.83,26.2,Cash,Electric,4.85,Cancelled,2025-11-17 16:52:49.091502
99c8baf3,DRV-6793,3,Los Angeles,Hollywood,Santa Monica,28.44,73,71.31,0.0,71.31,Corporate Account,Economy,4.82,Completed,2025-11-17 16:52:48.062376
054ecad7,DRV-3472,3,New York,LaGuardia Airport,Brooklyn,21.42,63,53.59,7.56,61.15,Credit Card,SUV,4.71,Completed,2025-11-17 16:52:46.506463
78757f2c,DRV-8622,3,New York,LaGuardia Airport,Queens,28.43,97,93.17,0.0,93.17,Digital Wallet,Premium,4.83,In Progress,2025-11-17 16:52:44.947184
c91785ae,DRV-8238,4,Miami,Wynwood,Coral Gables,2.78,7,10.21,9.5,19.71,Digital Wallet,Comfort,5.0,Cancelled,2025-11-17 16:52:43.005459
32003038,DRV-6930,2,Los Angeles,LAX Airport,Santa Monica,15.22,65,37.55,8.24,45.79,Debit Card,Economy,5.0,Completed,2025-11-17 16:52:41.604180
6c6dc3d1,DRV-1758,2,San Francisco,Mission District,Marina,6.95,30,20.9,8.25,29.15,Digital Wallet,Economy,4.92,Cancelled,2025-11-17 16:52:40.696179
9c8d9c16,DRV-4810,4,Chicago,O'Hare Airport,Lincoln Park,8.65,24,21.78,0.0,21.78,Corporate Account,Economy,4.72,Completed,2025-11-17 16:52:39.004829
07061fe4,DRV-9292,4,Miami,Wynwood,South Beach,13.31,39,30.91,9.47,40.38,Corporate Account,Electric,4.58,In Progress,2025-11-17 16:52:37.685302
ab091224,DRV-7110,4,Chicago,Lincoln Park,O'Hare Airport,28.0,89,69.2,5.41,74.61,Cash,Economy,4.77,Cancelled,2025-11-17 16:52:37.079202
7826b198,DRV-2317,2,New York,Bronx,JFK Airport,13.72,61,28.26,7.07,35.33,Cash,Economy,4.6,Cancelled,2025-11-17 16:52:35.559074
efdb4aeb,DRV-6224,2,San Francisco,Marina,Downtown,33.28,95,70.37,2.17,72.54,Corporate Account,Premium,4.66,In Progress,2025-11-17 16:52:34.631096
